TAKE,1THR,2THR,4THR,8THR,,1THR,2THR,4THR,8THR
3,1.12E+06,2.30E+06,4.62E+06,7.25E+06,,,,,
4,1.12E+06,2.31E+06,4.67E+06,7.27E+06,,,,,
5,1.12E+06,2.28E+06,4.56E+06,7.30E+06,,,,,
FULL BARRIER,,,,,,,,,
ERROR:,,,,,,,,,
1,0.00010626,0.00010626,0.00010626,0.00066977,,,,,
2,0.00017288,0.00017288,0.00017288,0.00067615,,,,,
3,0.00014505,0.00014505,0.00014505,0.00071933,,,,,
4,0.00011909,0.00011909,0.00011909,0.00066044,,,,,
5,0.0001235,0.0001235,0.0001235,0.00067596,,,,,
